ui_skill_desc_1007_1,밭에서 {1} 확률로 생산량 {0} 증가,With {1} chance[c] production in Field +{0},畑で{1}の確率で生産量{0}増加,밭에서 {1} 확률로 생산량 {0} 증가,밭에서 {1} 확률로 생산량 {0} 증가,,,,,,
ui_skill_desc_1008_1,숲에서 특정 등급 획득 확률 증가 [미사용],Increases chance to gain certain Grade in Forest [Unused],森で特定ランク獲得確率増加[未使用],숲에서 특정 등급 획득 확률 증가 [미사용],숲에서 특정 등급 획득 확률 증가 [미사용],,,,,,
ui_skill_desc_1009_1,밭에서 유저 경험치 획득량 {0} 증가,User EXP gain in Field +{0},畑のユーザーEXP獲得量{0}増加,밭에서 유저 경험치 획득량 {0} 증가,밭에서 유저 경험치 획득량 {0} 증가,,,,,,
ui_skill_desc_1010_1,밭에서 주민 경험치 획득량 {0} 증가,Villager EXP gain in Field +{0},畑の住民EXP獲得量{0}増加,밭에서 주민 경험치 획득량 {0} 증가,밭에서 주민 경험치 획득량 {0} 증가,,,,,,
ui_skill_desc_1011_1,밭에서 호감도 획득량 증가,Increases Affection gain in Field,畑の好感度獲得量増加,밭에서 호감도 획득량 증가,밭에서 호감도 획득량 증가,,,,,,
ui_skill_desc_1012_0_1,숲에서 B등급 획득 확률 {0} 증가,Chance to gain Grade B in Forest +{0},森のBランク獲得確率{0}増加,숲에서 B등급 획득 확률 {0} 증가,숲에서 B등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1013_0_1,숲에서 A등급 획득 확률 {0} 증가,Chance to gain Grade A in Forest +{0},森のAランク獲得確率{0}増加,숲에서 A등급 획득 확률 {0} 증가,숲에서 A등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1014_0_1,숲에서 S등급 획득 확률 {0} 증가,Chance to gain Grade S in Forest +{0},森のSランク獲得確率{0}増加,숲에서 S등급 획득 확률 {0} 증가,숲에서 S등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1015_0_1,숲에서 SS등급 획득 확률 {0} 증가,Chance to gain Grade SS in Forest +{0},森のSSランク獲得確率{0}増加,숲에서 SS등급 획득 확률 {0} 증가,숲에서 SS등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1001_2,축사에서 알바 비용 감소,Reduces Part-time cost in Barn,畜舎のアルバイト費用減少,축사에서 알바 비용 감소,축사에서 알바 비용 감소,,,,,,
ui_skill_desc_1002_2,축사에서 1차 재료 요구량 감소,Reduces Primary Material requirement in Barn,畜舎の1次材料要求量減少,축사에서 1차 재료 요구량 감소,축사에서 1차 재료 요구량 감소,,,,,,
ui_skill_desc_1006_2,축사에서 생산 시간 감소,Reduces production time in Barn,畜舎の生産時間減少,축사에서 생산 시간 감소,축사에서 생산 시간 감소,,,,,,
ui_skill_desc_1007_2,축사에서 {1} 확률로 생산량 {0} 증가,With {1} chance[c] production in Barn +{0},畜舎で{1}の確率で生産量{0}増加,축사에서 {1} 확률로 생산량 {0} 증가,축사에서 {1} 확률로 생산량 {0} 증가,,,,,,
ui_skill_desc_1008_2,광산에서 특정 등급 획득 확률 증가 [미사용],Increases chance to gain certain Grade in Mine [Unused],鉱山で特定ランク獲得確率増加[未使用],광산에서 특정 등급 획득 확률 증가 [미사용],광산에서 특정 등급 획득 확률 증가 [미사용],,,,,,
ui_skill_desc_1009_2,축사에서 유저 경험치 획득량 {0} 증가,User EXP gain in Barn +{0},畜舎のユーザーEXP獲得量{0}増加,축사에서 유저 경험치 획득량 {0} 증가,축사에서 유저 경험치 획득량 {0} 증가,,,,,,
ui_skill_desc_1010_2,축사에서 주민 경험치 획득량 {0} 증가,Villager EXP gain in Barn +{0},畜舎の住民EXP獲得量{0}増加,축사에서 주민 경험치 획득량 {0} 증가,축사에서 주민 경험치 획득량 {0} 증가,,,,,,
ui_skill_desc_1011_2,축사에서 호감도 획득량 증가,Increases Affection gain in Barn,畜舎の好感度獲得量増加,축사에서 호감도 획득량 증가,축사에서 호감도 획득량 증가,,,,,,
ui_skill_desc_1012_0_2,광산에서 B등급 획득 확률 {0} 증가,Chance to get Grade B in Mine +{0},鉱山のBランク獲得確率{0}増加,광산에서 B등급 획득 확률 {0} 증가,광산에서 B등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1013_0_2,광산에서 A등급 획득 확률 {0} 증가,Chance to get Grade A in Mine +{0},鉱山のAランク獲得確率{0}増加,광산에서 A등급 획득 확률 {0} 증가,광산에서 A등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1014_0_2,광산에서 S등급 획득 확률 {0} 증가,Chance to get Grade S in Mine +{0},鉱山のSランク獲得確率{0}増加,광산에서 S등급 획득 확률 {0} 증가,광산에서 S등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1015_0_2,광산에서 SS등급 획득 확률 {0} 증가,Chance to get Grade SS in Mine +{0},鉱山のSSランク獲得確率{0}増加,광산에서 SS등급 획득 확률 {0} 증가,광산에서 SS등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1001_3,공장에서 알바 비용 감소,Reduces Part-time cost in Factory,工場のアルバイト費用減少,공장에서 알바 비용 감소,공장에서 알바 비용 감소,,,,,,
ui_skill_desc_1002_3,공장에서 1차 재료 요구량 감소,Reduces Primary Material requirement in Factory,工場の1次材料要求量減少,공장에서 1차 재료 요구량 감소,공장에서 1차 재료 요구량 감소,,,,,,
ui_skill_desc_1003_3,공장에서 2차 재료 요구량 감소,Reduces Secondary Material requirement in Factory,工場の2次材料要求量減少,공장에서 2차 재료 요구량 감소,공장에서 2차 재료 요구량 감소,,,,,,
ui_skill_desc_1006_3,공장에서 생산 시간 감소,Reduces production time in Factory,工場の生産時間減少,공장에서 생산 시간 감소,공장에서 생산 시간 감소,,,,,,
ui_skill_desc_1007_3,공장에서 {1} 확률로 생산량 {0} 증가,With {1} chance[c] production in Factory +{0},工場で{1}の確率で生産量{0}増加,공장에서 {1} 확률로 생산량 {0} 증가,공장에서 {1} 확률로 생산량 {0} 증가,,,,,,
ui_skill_desc_1008_3,동굴에서 특정 등급 획득 확률 증가 [미사용],Increases chance to gain certain Grade in Cave [Unused],洞窟で特定ランク獲得確率増加[未使用],동굴에서 특정 등급 획득 확률 증가 [미사용],동굴에서 특정 등급 획득 확률 증가 [미사용],,,,,,
ui_skill_desc_1009_3,공장에서 유저 경험치 획득량 {0} 증가,User EXP gain in Factory +{0},工場のユーザーEXP獲得量{0}増加,공장에서 유저 경험치 획득량 {0} 증가,공장에서 유저 경험치 획득량 {0} 증가,,,,,,
ui_skill_desc_1010_3,공장에서 주민 경험치 획득량 {0} 증가,Villager EXP gain in Factory +{0},工場の住民EXP獲得量{0}増加,공장에서 주민 경험치 획득량 {0} 증가,공장에서 주민 경험치 획득량 {0} 증가,,,,,,
ui_skill_desc_1011_3,공장에서 호감도 획득량 증가,Increases Affection gain in Factory,工場の好感度獲得量増加,공장에서 호감도 획득량 증가,공장에서 호감도 획득량 증가,,,,,,
ui_skill_desc_1012_0_3,동굴에서 B등급 획득 확률 {0} 증가,Chance to gain Grade B in Cave +{0},洞窟のBランク獲得確率{0}増加,동굴에서 B등급 획득 확률 {0} 증가,동굴에서 B등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1013_0_3,동굴에서 A등급 획득 확률 {0} 증가,Chance to gain Grade A in Cave +{0},洞窟のAランク獲得確率{0}増加,동굴에서 A등급 획득 확률 {0} 증가,동굴에서 A등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1014_0_3,동굴에서 S등급 획득 확률 {0} 증가,Chance to gain Grade S in Cave +{0},洞窟のSランク獲得確率{0}増加,동굴에서 S등급 획득 확률 {0} 증가,동굴에서 S등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1015_0_3,동굴에서 SS등급 획득 확률 {0} 증가,Chance to gain Grade SS in Cave +{0},洞窟のSSランク獲得確率{0}増加,동굴에서 SS등급 획득 확률 {0} 증가,동굴에서 SS등급 획득 확률 {0} 증가,,,,,,
ui_skill_desc_1001_4,전문점에서 알바 비용 감소,Reduces Part-time cost in Specialty Store,専門店のアルバイト費用減少,전문점에서 알바 비용 감소,전문점에서 알바 비용 감소,,,,,,
ui_skill_desc_1002_4,전문점에서 1차 재료 요구량 감소,Reduces Primary Material requirement in Specialty Store,専門店の1次材料要求量減少,전문점에서 1차 재료 요구량 감소,전문점에서 1차 재료 요구량 감소,,,,,,
ui_skill_desc_1003_4,전문점에서 2차 재료 요구량 감소,Reduces Secondary Material requirement in Specialty Store,専門店の2次材料要求量減少,전문점에서 2차 재료 요구량 감소,전문점에서 2차 재료 요구량 감소,,,,,,
ui_skill_desc_1004_4,전문점에서 3차 재료 요구량 감소,Reduces 3rd Material requirement in Specialty Store,専門店の3次材料要求量減少,전문점에서 3차 재료 요구량 감소,전문점에서 3차 재료 요구량 감소,,,,,,
ui_skill_desc_1006_4,전문점에서 생산 시간 감소,Reduces production time in Specialty Store,専門店の生産時間減少,전문점에서 생산 시간 감소,전문점에서 생산 시간 감소,,,,,,
ui_skill_desc_1007_4,전문점에서 {1} 확률로 생산량 {0} 증가,With {1} chance[c] production in Specialty Store +{0},専門店で{1}の確率で生産量{0}増加,전문점에서 {1} 확률로 생산량 {0} 증가,전문점에서 {1} 확률로 생산량 {0} 증가,,,,,,
ui_skill_desc_1009_4,전문점에서 유저 경험치 획득량 {0} 증가,User EXP gain in Specialty Store +{0},専門店のユーザーEXP獲得量{0}増加,전문점에서 유저 경험치 획득량 {0} 증가,전문점에서 유저 경험치 획득량 {0} 증가,,,,,,
ui_skill_desc_1010_4,전문점에서 주민 경험치 획득량 {0} 증가,Villager EXP gain in Specialty Store +{0},専門店の住民EXP獲得量{0}増加,전문점에서 주민 경험치 획득량 {0} 증가,전문점에서 주민 경험치 획득량 {0} 증가,,,,,,
ui_skill_desc_1011_4,전문점에서 호감도 획득량 증가,Increases Affection gain in Specialty Store,専門店の好感度獲得量増加,전문점에서 호감도 획득량 증가,전문점에서 호감도 획득량 증가,,,,,,
ui_skill_desc_1001_5,레스토랑에서 알바 비용 감소,Reduces Part-time cost in Restaurant,レストランのアルバイト費用減少,레스토랑에서 알바 비용 감소,레스토랑에서 알바 비용 감소,,,,,,
ui_skill_desc_1002_5,레스토랑에서 1차 재료 요구량 감소,Reduces Primary Material requirement in Restaurant,レストランの1次材料要求量減少,레스토랑에서 1차 재료 요구량 감소,레스토랑에서 1차 재료 요구량 감소,,,,,,
ui_skill_desc_1003_5,레스토랑에서 2차 재료 요구량 감소,Reduces Secondary Material requirement in Restaurant,レストランの2次材料要求量減少,레스토랑에서 2차 재료 요구량 감소,레스토랑에서 2차 재료 요구량 감소,,,,,,
ui_skill_desc_1004_5,레스토랑에서 3차 재료 요구량 감소,Reduces 3rd Material requirement in Restaurant,レストランの3次材料要求量減少,레스토랑에서 3차 재료 요구량 감소,레스토랑에서 3차 재료 요구량 감소,,,,,,
ui_skill_desc_1005_5,레스토랑에서 4차 재료 요구량 감소,Reduces 4th Material requirement in Restaurant,レストランの4次材料要求量減少,레스토랑에서 4차 재료 요구량 감소,레스토랑에서 4차 재료 요구량 감소,,,,,,
ui_skill_desc_1006_5,레스토랑에서 생산 시간 감소,Reduces Production time in Restaurant,レストランの生産時間減少,레스토랑에서 생산 시간 감소,레스토랑에서 생산 시간 감소,,,,,,
ui_skill_desc_1007_5,레스토랑에서 {1} 확률로 생산량 {0} 증가,With {1} chance[c] production in Restaurant +{0},レストランで{1}の確率で生産量{0}増加,레스토랑에서 {1} 확률로 생산량 {0} 증가,레스토랑에서 {1} 확률로 생산량 {0} 증가,,,,,,
ui_skill_desc_1009_5,레스토랑에서 유저 경험치 획득량 {0} 증가,User EXP gain in Restaurant +{0},レストランのユーザーEXP獲得量{0}増加,레스토랑에서 유저 경험치 획득량 {0} 증가,레스토랑에서 유저 경험치 획득량 {0} 증가,,,,,,
ui_skill_desc_1010_5,레스토랑에서 주민 경험치 획득량 {0} 증가,Villager EXP gain in Restaurant +{0},レストランの住民EXP獲得量{0}増加,레스토랑에서 주민 경험치 획득량 {0} 증가,레스토랑에서 주민 경험치 획득량 {0} 증가,,,,,,
ui_skill_desc_1011_5,레스토랑에서 호감도 획득량 증가,Increases Affection gain in Restaurant,レストランの好感度獲得量増加,레스토랑에서 호감도 획득량 증가,레스토랑에서 호감도 획득량 증가,,,,,,
ui_skill_desc_1006_0_1,숲에서 채집 시간 감소,Reduces Gather time in Forest,森の採集時間減少,숲에서 채집 시간 감소,숲에서 채집 시간 감소,,,,,,
ui_skill_desc_1009_0_1,숲에서 유저 경험치 획득량 증가,Increases User EXP gain in Forest,森のユーザーEXP獲得量増加,숲에서 유저 경험치 획득량 증가,숲에서 유저 경험치 획득량 증가,,,,,,
ui_skill_desc_1006_0_2,광산에서 채집 시간 감소,Reduces Gather time in Mine,鉱山の採集時間減少,광산에서 채집 시간 감소,광산에서 채집 시간 감소,,,,,,
ui_skill_desc_1009_0_2,광산에서 유저 경험치 획득량 증가,Increases User EXP gain in Mine,鉱山のユーザーEXP獲得量増加,광산에서 유저 경험치 획득량 증가,광산에서 유저 경험치 획득량 증가,,,,,,
ui_skill_desc_1006_0_3,동굴에서 채집 시간 감소,Reduces Gather time in Cave,洞窟の採集時間減少,동굴에서 채집 시간 감소,동굴에서 채집 시간 감소,,,,,,
ui_skill_desc_1009_0_3,동굴에서 유저 경험치 획득량 증가,Increases User EXP gain in Cave,洞窟のユーザーEXP獲得量増加,동굴에서 유저 경험치 획득량 증가,동굴에서 유저 경험치 획득량 증가,,,,,,
villager_skill,스킬,Skill,スキル,스킬,스킬,,,,,,
villager_favor,호감도,Affection,好感度,호감도,호감도,,,,,,
villager_level,레벨,Level,レベル,레벨,레벨,,,,,,
villager_grade,승급,Upgrade,ランクアップ,승급,승급,,,,,,
villager_costume,코스튬,Costume,衣装,코스튬,코스튬,,,,,,
skill_type_friend,주민 스킬,Villager Skill,住民スキル,주민 스킬,주민 스킬,,,,,,
skill_type_set,세트 효과,Set Effect,セット効果,세트 효과,세트 효과,,,,,,
skill_type_ability,능력치,Ability,能力値,능력치,능력치,,,,,,
skill_type_equip,소지품,Equipment,所持品,소지품,소지품,,,,,,
equip_slot_empty,빈 슬롯,Empty Slot,空きスロット,빈 슬롯,빈 슬롯,,,,,,
star_require,필요,Required,必要,필요,필요,,,,,,
job_type_farm,농부,Farmer,農家,농부,농부,,,,,,
job_type_barn,수의사,Veterinarian,獣医師,수의사,수의사,,,,,,
job_type_factory,기술자,Engineer,エンジニア,기술자,기술자,,,,,,
job_type_shop,웨이터,Waiter,ウェイター,웨이터,웨이터,,,,,,
job_type_restaurant,요리사,Chef,料理人,요리사,요리사,,,,,,
common_myhouse,마이하우스,My House,マイハウス,마이하우스,마이하우스,,,,,,
order_grade,등급순,By Grade,ランク順,등급순,등급순,,,,,,
order_recent,최신순,By Most Recent,最新順,최신순,최신순,,,,,,
order_level,레벨순,By Level,レベル順,레벨순,레벨순,,,,,,
order_favor,호감도순,By Affection,好感度順,호감도순,호감도순,,,,,,
order_quest,퀘스트순,By Quest,クエスト順,퀘스트순,퀘스트순,,,,,,
order_villager_group,주민순,By Villager,住民順,주민순,주민순,,,,,,
common_equip,소지품,Equipment,所持品,소지품,소지품,,,,,,
equip_owner,{0}의 소지품,Equipment (Owner: {0}),{0}の所持品,{0}의 소지품,{0}의 소지품,,,,,,
equip_upgrade_mtrl,필요재료,Required Material,必要材料,필요재료,필요재료,,,,,,
equip_on,착용,Equip,着用,착용,착용,,,,,,
equip_sell,분해,Dismantle,分解,분해,분해,,,,,,
equip_off,해제,Unequip,解除,해제,해제,,,,,,
equip_no,착용 불가,Cannot be equipped,着用不可,착용 불가,착용 불가,,,,,,
equip_upgrade_continue,연속강화,Continuous Enhance,連続強化,연속강화,연속강화,,,,,,
equip_upgrade_once,강화,Enhance,強化,강화,강화,,,,,,
favor_item,보유 아이템,Owned Item,所有アイテム,보유 아이템,보유 아이템,,,,,,
favor_select,자동 선택,Auto-select,自動選択,자동 선택,자동 선택,,,,,,
star_slot_open,소지품 {0}번째 슬롯 오픈,Open Equipment Slot {0},所持品{0}番目のスロットオープン,소지품 {0}번째 슬롯 오픈,소지품 {0}번째 슬롯 오픈,,,,,,
star_upgrade,승급,Upgrade,ランクアップ,승급,승급,,,,,,
costume_on,착용하기,Equip,着用する,착용하기,착용하기,,,,,,
level_select,자동 선택,Auto-select,自動選択,자동 선택,자동 선택,,,,,,
level_present,레벨업,Level Up,レベルアップ,레벨업,레벨업,,,,,,
common_quest,퀘스트,Quest,クエスト,퀘스트,퀘스트,,,,,,
quest_main,메인,Main,メイン,메인,메인,,,,,,
quest_request,의뢰,Request,依頼,의뢰,의뢰,,,,,,
quest_pass_no,패스불가,Cannot be passed,パス不可,패스불가,패스불가,,,,,,
quest_pass,패스,Pass,パス,패스,패스,,,,,,
quest_reward_list,완료 보상,Quest Reward,クリア報酬,완료보상,완료보상,,,,,,
quest_reward_get,보상받기,Claim,受け取る,보상받기,보상받기,,,,,,
common_confirm,확인,Confirm,OK,확인,확인,,,,,,
request_complete,완료,Complete,完了,완료,완료,,,,,,
request_empty,주민의 의뢰를 받아보세요!,Get a new Request!,住民の依頼を受けてみよう！,주민의 의뢰를 받아보세요!,주민의 의뢰를 받아보세요!,,,,,,
request_start,진행 중인 의뢰,Request In Progress,進行中の依頼,진행중인 의뢰,진행중인 의뢰,,,,,,
request_wait,다음 의뢰까지 남은 시간,Remaining time until next Request,次の依頼まであと,다음 의뢰까지 남은 시간,다음 의뢰까지 남은 시간,,,,,,
request_give_up,해당 의뢰를 포기하시겠습니까?<br>({0}분 후 새로운 의뢰 가능),Give up the request?<br>(You can start a new request after {0}minute(s)),この依頼を放棄しますか？<br>({0}分後に新たな依頼を進行可能),해당 의뢰를 포기하시겠습니까?<br>({0}분 후 새로운 의뢰 가능),해당 의뢰를 포기하시겠습니까?<br>({0}분 후 새로운 의뢰 가능),,,,,,
request_expired,의뢰 시간 만료,The request time<br>has expired.,依頼時間切れ,의뢰 시간 만료,의뢰 시간 만료,,,,,,
common_cancel,취소,Cancel,キャンセル,취소,취소,,,,,,
randomBox_result,보상을 획득했습니다.,Get Reward,報酬を受け取りました,보상을 획득했습니다.,보상을 획득했습니다.,,,,,,
ui_equip_story_6021001,곧 망가질 것 같은<br>오래된 모종삽<br>그래도 없는 것 보단….,A feeble<br>Old Trowel<br>Well[c] better than nothing...,すぐに壊れてしまいそうな<br>古びたスコップ<br>ないよりはマシかな…,곧 망가질 것 같은<br>오래된 모종삽<br>그래도 없는 것 보단…,곧 망가질 것 같은<br>오래된 모종삽<br>그래도 없는 것 보단…,,,,,,
ui_equip_story_6021002,세월이 느껴지는<br>낡은 건초 포크,Shabby hay fork<br>Looks very old.,歳月が感じられる<br>古びた農業用フォーク,세월이 느껴지는<br>낡은 건초 포크,세월이 느껴지는<br>낡은 건초 포크,,,,,,
ui_equip_story_6021003,사용하기 미안해지는<br>낡은 스패터<br>생각보다 괜찮은듯…?,A tool that looks very old.<br>Shabby Spanner<br>Works better than it looks.,使うのが申し訳なくなる<br>古びたスパナ<br>思ったより大丈夫そう…？,사용하기 미안해지는<br>낡은 스패터<br>생각보다 괜찮은듯…?,사용하기 미안해지는<br>낡은 스패터<br>생각보다 괜찮은듯…?,,,,,,
ui_equip_story_6022001,세월이 느껴지는<br>낡은 물뿌리개<br>그래도 아직 쓸만하다.,Can feel the age of this tool.<br>Shabby Watering Can<br>Still works fine.,歳月が感じられる<br>古びたじょうろ<br>まだ使える,세월이 느껴지는<br>낡은 물뿌리개<br>그래도 아직 쓸만하다.,세월이 느껴지는<br>낡은 물뿌리개<br>그래도 아직 쓸만하다.,,,,,,
ui_equip_story_6022002,사용하기 미안해지는<br>오래된 장갑<br>조심히 사용하자.,A tool that looks very old.<br>Old Gloves<br>Better use with caution.,使うのが申し訳なくなる<br>古びたグローブ<br>気をつけて使おう,사용하기 미안해지는<br>오래된 장갑<br>조심히 사용하자.,사용하기 미안해지는<br>오래된 장갑<br>조심히 사용하자.,,,,,,
ui_equip_story_6022003,곧 망가질 것 같은<br>낡은 고글<br>이것이 빈티지인가….,Fragile-looking<br>Shabby Goggles<br>This is... vintage?,すぐに壊れてしまいそうな<br>古びたゴーグル<br>これがビンテージ…,곧 망가질 것 같은<br>낡은 고글<br>이것이 빈티지인가….,곧 망가질 것 같은<br>낡은 고글<br>이것이 빈티지인가….,,,,,,
ui_equip_story_6023001,착용감이 엉망인<br>낡은 장화,Very uncomfortable<br>Shabby Boots,履き心地がひどい<br>古びた長靴,착용감이 엉망인<br>낡은 장화,착용감이 엉망인<br>낡은 장화,,,,,,
ui_equip_story_6023002,바스러져가는<br>낡은 밀짚모자<br>햇빛이 뜨겁다….,Tattered<br>Shabby Straw Hat<br>The sun is burning...,ボロボロ状態の<br>古びた麦わら帽子<br>日差しが熱い…,바스러져가는<br>낡은 밀짚모자<br>햇빛이 뜨겁다….,바스러져가는<br>낡은 밀짚모자<br>햇빛이 뜨겁다….,,,,,,
ui_equip_story_6023003,세월이 느껴지는<br>오래된 안전모<br>그래도 안전하겠지?,Can feel the age with this<br>Old Safety Helmet<br>Hope it can protect the wearer.,歳月が感じられる<br>古びたヘルメット<br>きっと大丈夫だよね？,세월이 느껴지는<br>오래된 안전모<br>그래도 안전하겠지?,세월이 느껴지는<br>오래된 안전모<br>그래도 안전하겠지?,,,,,,
ui_equip_story_6024001,이가 많이 나간<br>오래된 톱<br>사용할 수 있을까…?,Weary<br>Old Saw<br>Can this even be used?,歯がぼろぼろの<br>古びたのこぎり<br>使えるのかな…？,이가 많이 나간<br>오래된 톱<br>사용할 수 있을까…?,이가 많이 나간<br>오래된 톱<br>사용할 수 있을까…?,,,,,,
ui_equip_story_6024002,곧 망가질 것 같은<br>낡은 곡괭이<br>이 불안감은…?,Fragile-looking<br>Shabby Pickaxe<br>Creates anxiety to the user.,すぐに壊れてしまいそうな<br>古びたつるはし<br>この不安感は…？,곧 망가질 것 같은<br>낡은 곡괭이<br>이 불안감은…?,곧 망가질 것 같은<br>낡은 곡괭이<br>이 불안감은…?,,,,,,
ui_equip_story_6024003,사용하기 미안해지는<br>오래된 랜턴,A tool that looks very old.<br>Old Lantern,使うのが申し訳なくなる<br>古びたランタン,사용하기 미안해지는<br>오래된 랜턴,사용하기 미안해지는<br>오래된 랜턴,,,,,,
ui_equip_story_6031001,일할 맛 나는<br>튼튼한 건초 포크,Feels good to work with this<br>Sturdy Hay Fork,仕事のやりがいが出る<br>丈夫な農業用フォーク,일할 맛 나는<br>튼튼한 건초 포크,일할 맛 나는<br>튼튼한 건초 포크,,,,,,
ui_equip_story_6031002,그립감이 좋은<br>튼튼한 스패너<br>쥐고 있으니 마음이 편안해진다.,A nice-grip<br>Sturdy Spanner<br>This nice grip brings comfiness.,グリップ感が良い<br>丈夫なスパナ<br>握っていると心が落ち着く,그립감이 좋은<br>튼튼한 스패너<br>쥐고 있으니 마음이 편안해진다.,그립감이 좋은<br>튼튼한 스패너<br>쥐고 있으니 마음이 편안해진다.,,,,,,
ui_equip_story_6031003,깨끗해 보이는<br>튼튼한 수건<br>근거 없는 자신감이 샘솟는다!,A clean<br>Sturdy Towel<br>Confidence booster!,きれいそうな<br>丈夫なタオル<br>根拠のない自信が湧いてくる！,깨끗해 보이는<br>튼튼한 수건<br>근거 없는 자신감이 샘솟는다!,깨끗해 보이는<br>튼튼한 수건<br>근거 없는 자신감이 샘솟는다!,,,,,,
ui_equip_story_6032001,착용감이 좋은<br>튼튼한 장갑<br>힘이 차오른다!,Good-fit<br>Sturdy Gloves<br>Overwhelming power!,着け心地が良い<br>丈夫なグローブ<br>力が湧いてくる！,착용감이 좋은<br>튼튼한 장갑<br>힘이 차오른다!,착용감이 좋은<br>튼튼한 장갑<br>힘이 차오른다!,,,,,,
ui_equip_story_6032002,느낌있는<br>튼튼한 고글<br>눈이 편안하다.,Nice<br>Sturdy Goggles<br>Comfortable to the eyes.,いい感じの<br>丈夫なゴーグル<br>目がとても楽だ,느낌있는<br>튼튼한 고글<br>눈이 편안하다.,느낌있는<br>튼튼한 고글<br>눈이 편안하다.,,,,,,
ui_equip_story_6032003,일할 맛 나는<br>튼튼한 유니폼,Feels good to work with this<br>Sturdy Uniform,仕事のやりがいが出る<br>丈夫なユニフォーム,일할 맛 나는<br>튼튼한 유니폼,일할 맛 나는<br>튼튼한 유니폼,,,,,,
ui_equip_story_6033001,햇빛을 잘 차단해주는<br>튼튼한 밀짚모자<br>피부는 소중하니까…!,Great sun-blocker<br>Sturdy Straw Hat<br>No more sunburn...!,日差しをしっかり防いでくれる<br>丈夫な麦わら帽子<br>お肌は大切だもんね…！,햇빛을 잘 차단해주는<br>튼튼한 밀짚모자<br>피부는 소중하니까…!,햇빛을 잘 차단해주는<br>튼튼한 밀짚모자<br>피부는 소중하니까…!,,,,,,
ui_equip_story_6033002,세련된 느낌의<br>튼튼한 안전모,A neat<br>Sturdy Safety Helmet,洗練された感じの<br>丈夫なヘルメット,세련된 느낌의<br>튼튼한 안전모,세련된 느낌의<br>튼튼한 안전모,,,,,,
ui_equip_story_6033003,깔끔해 보이는<br>튼튼한 보타이<br>왠지 기분이 좋아진다.,A tidy<br>Sturdy Bowtie<br>Somewhat makes the wearer feel good.,スマートに見える<br>丈夫な蝶ネクタイ<br>なぜだかいい気分になる,깔끔해 보이는<br>튼튼한 보타이<br>왠지 기분이 좋아진다.,깔끔해 보이는<br>튼튼한 보타이<br>왠지 기분이 좋아진다.,,,,,,
ui_equip_story_6034001,그립감이 좋은<br>튼튼한 톱<br>어서 사용해보고 싶다.,A nice-grip<br>Sturdy Saw<br>Can't wait to get hold of this.,グリップ感の良い<br>丈夫なのこぎり<br>早く使ってみたくなる。,그립감이 좋은<br>튼튼한 톱<br>어서 사용해보고 싶다.,그립감이 좋은<br>튼튼한 톱<br>어서 사용해보고 싶다.,,,,,,
ui_equip_story_6034002,일할 맛 나는<br>튼튼한 곡괭이,Feels good to work with this<br>Sturdy Pickaxe,仕事のやりがいが出る<br>丈夫なつるはし,일할 맛 나는<br>튼튼한 곡괭이,일할 맛 나는<br>튼튼한 곡괭이,,,,,,
ui_equip_story_6034003,영롱한 빛을 내는<br>튼튼한 랜턴<br>바라만 봐도 행복하다.,A dazzling<br>Sturdy Lantern<br>Looking at this makes the user happy.,きらびやかに光る<br>丈夫なランタン<br>見ているだけで幸せ,밝게 빛나는<br>튼튼한 랜턴<br>바라만 봐도 행복하다.,밝게 빛나는<br>튼튼한 랜턴<br>바라만 봐도 행복하다.,,,,,,
ui_equip_story_6041001,품격이 느껴지는<br>빛나는 수건<br>빠져든다….,A fine and quality<br>Radiant Towel<br>Can't stop staring at this...,風格が感じられる<br>輝くタオル<br>吸い込まれそう…,품격이 느껴지는<br>빛나는 수건<br>빠져든다….,품격이 느껴지는<br>빛나는 수건<br>빠져든다….,,,,,,
ui_equip_story_6041002,장인의 숨결이 느껴지는<br>빛나는 국자<br>이것은 좋은 것이다…!,A master's touch in this<br>Radiant Ladle<br>Master quality...!,職人の息吹が感じられる<br>輝くお玉<br>これは良いものだ…！,장인의 숨결이 느껴지는<br>빛나는 국자<br>이것은 좋은 것이다…!,장인의 숨결이 느껴지는<br>빛나는 국자<br>이것은 좋은 것이다…!,,,,,,
ui_equip_story_6042001,시선을 사로잡는<br>빛나는 고글<br>멋짐이라는 것이 폭발한다!,Eye-catching<br>Radiant Goggles<br>This is called a style!,視線を釘付けにする<br>輝くゴーグル<br>格好良さが爆発する！,시선을 사로잡는<br>빛나는 고글<br>멋짐이라는 것이 폭발한다!,시선을 사로잡는<br>빛나는 고글<br>멋짐이라는 것이 폭발한다!,,,,,,
